"type.name","team.name","player.name","duration","possession_team.name","location.x","location.y","shot.statsbomb_xg","pass.length","pass.angle","pass.cross","pass.switch","pass.end_location.x","pass.end_location.y","pass.recipient.name","pass.outcome.name","carry.end_location.x","carry.end_location.y"
"Ball Receipt*","Getafe","Jorge Gonzalez Diaz",NA,"Getafe",104.8,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Committed","Getafe","Jorge Gonzalez Diaz",0,"Getafe",105.2,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Barcelona","Oleguer Presas Renom",0,"Getafe",15.8,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Víctor Valdés Arribas",1.325771,"Barcelona",10.1,43.3,NA,21.369371,0.87485975,NA,NA,23.8,26.9,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",23.8,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Rafael Márquez Álvarez",1.765894,"Barcelona",23.8,26.9,NA,30.461287,0.9181031,NA,NA,42.3,2.7,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",42.3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Juliano Haus Belletti",1.855106,"Barcelona",42.3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,2.7
"Pass","Barcelona","Juliano Haus Belletti",0.982748,"Barcelona",42.3,2.7,NA,18.920095,-0.64667237,NA,NA,57.4,14.1,"Anderson Luís de Souza",NA,NA,NA
"Pressure","Getafe","Gabriel Fernández Arenas",1.189444,"Barcelona",60,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",57.4,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",0.757118,"Barcelona",57.4,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7,15.1
"Foul Committed","Getafe","Gabriel Fernández Arenas",0,"Barcelona",61.3,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Barcelona","Anderson Luís de Souza",0,"Barcelona",59.7,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Xavier Hernández Creus",0.404359,"Barcelona",57,21,NA,28.80868,-1.9738649,NA,NA,45.7,47.5,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",45.7,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",0.071438,"Barcelona",45.7,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7,47.5
"Pass","Barcelona","Oleguer Presas Renom",0.95937,"Barcelona",45.7,47.5,NA,20.618923,-0.33095273,NA,NA,65.2,54.2,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",65.2,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",2.555474,"Barcelona",65.2,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,48.5
"Pressure","Getafe","Diego Rivas Gutiérrez",0.836748,"Barcelona",50.8,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dribbled Past","Getafe","Diego Rivas Gutiérrez",0,"Barcelona",52,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dribble","Barcelona","Andrés Iniesta Luján",0,"Barcelona",69,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",0.523256,"Barcelona",69,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7,48.3
"Foul Committed","Getafe","Diego Rivas Gutiérrez",0,"Barcelona",49.3,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Barcelona","Andrés Iniesta Luján",0,"Barcelona",71.7,48.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",1.2397,"Barcelona",71.7,48.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,39.3
"Pressure","Getafe","Jaime Asensio De La Fuente",0.943879,"Barcelona",56.4,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Andrés Iniesta Luján",0.945874,"Barcelona",70,39.3,NA,11.313708,1.7126933,NA,NA,68.4,28.1,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",68.4,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",0.542072,"Barcelona",68.4,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,28.1
"Pass","Barcelona","Anderson Luís de Souza",1.736554,"Barcelona",68.4,28.1,NA,27.81726,1.1007179,NA,NA,81,3.3,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",81,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Juliano Haus Belletti",2.8795,"Barcelona",81,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2,3.3
"Pass","Barcelona","Juliano Haus Belletti",1.200285,"Barcelona",81.2,3.3,NA,33.89174,-1.6772177,NA,NA,77.6,37,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",77.6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",1.672687,"Barcelona",77.6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2,40.3
"Pressure","Getafe","Jorge Gonzalez Diaz",0.801331,"Barcelona",56,38.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Andrés Iniesta Luján",1.816472,"Barcelona",69.2,40.3,NA,28.663042,-1.5044602,NA,NA,71.1,68.9,"Giovanni van Bronckhorst",NA,NA,NA
"Pressure","Getafe","Mario Gutiérrez Cotelo",0.916218,"Barcelona",43.4,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",71.1,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",0.434078,"Barcelona",71.1,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,71.4
"Pass","Barcelona","Giovanni van Bronckhorst",0.954888,"Barcelona",72.1,71.4,NA,14.334923,1.6406127,NA,NA,71.1,57.1,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",71.1,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",1.43169,"Barcelona",71.1,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1,57.1
"Pass","Barcelona","Andrés Iniesta Luján",1.618578,"Barcelona",71.1,57.1,NA,22.118319,-3.100891,NA,NA,49,58,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",49,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",0.240283,"Barcelona",49,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,57.8
"Pass","Barcelona","Oleguer Presas Renom",1.474439,"Barcelona",48.8,57.8,NA,11.327842,0.7354398,NA,NA,57.2,50.2,"Xavier Hernández Creus",NA,NA,NA
"Pressure","Getafe","Gabriel Fernández Arenas",1.147627,"Barcelona",56.4,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Receipt*","Barcelona","Xavier Hernández Creus",NA,"Barcelona",57.2,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Xavier Hernández Creus",0.88224,"Barcelona",57.2,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,51.9
"Pass","Barcelona","Xavier Hernández Creus",1.281519,"Barcelona",57.2,51.9,NA,16.801191,-1.5827005,NA,NA,57,68.7,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",57,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",1.095841,"Barcelona",57,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6,74.2
"Dribbled Past","Getafe","Mario Gutiérrez Cotelo",0,"Barcelona",64.4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dribble","Barcelona","Andrés Iniesta Luján",0,"Barcelona",56.6,74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",2.4636,"Barcelona",56.6,74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1,74
"Pass","Barcelona","Andrés Iniesta Luján",4.1229,"Barcelona",71.1,74,NA,38.202095,-0.0104708215,NA,NA,109.3,74.4,"Maximiliano Gastón López","Incomplete",NA,NA
"Pressure","Getafe","David Belenguer Reverter",1.5778,"Barcelona",15.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Receipt*","Barcelona","Maximiliano Gastón López",NA,"Barcelona",105.1,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Getafe","David Belenguer Reverter",0,"Barcelona",11.7,4.59999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Getafe","David Belenguer Reverter",0.907732,"Barcelona",11.7,4.59999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,4.2
"Dispossessed","Getafe","David Belenguer Reverter",0,"Barcelona",9.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duel","Barcelona","Maximiliano Gastón López",0,"Barcelona",111.4,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Maximiliano Gastón López",1.191668,"Barcelona",111.4,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.4,74.8
"Pass","Barcelona","Maximiliano Gastón López",1.115013,"Barcelona",111.4,74.8,NA,18.448034,1.8565419,NA,NA,106.2,57.1,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",106.2,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",0.039987,"Barcelona",106.2,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.2,57.1
"Pass","Barcelona","Ronaldo de Assis Moreira",1.347587,"Barcelona",106.2,57.1,NA,16.220049,2.2118313,NA,NA,96.5,44.1,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",96.5,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",0.040013,"Barcelona",96.5,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.5,44.1
"Pass","Barcelona","Andrés Iniesta Luján",0.89873,"Barcelona",96.5,44.1,NA,7.038466,1.9644946,NA,NA,93.8,37.6,"Xavier Hernández Creus",NA,NA,NA
"Ball Receipt*","Barcelona","Xavier Hernández Creus",NA,"Barcelona",93.8,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shot","Barcelona","Xavier Hernández Creus",1.278336,"Barcelona",93.8,39.9,0.054521047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Getafe","Francisco Javier Sánchez Broto",0,"Barcelona",4.9,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Getafe","Francisco Javier Sánchez Broto",2.130228,"Getafe",6,44,NA,67.04364,-0.11510456,NA,NA,72.6,51.7,"Jorge Gonzalez Diaz",NA,NA,NA
"Ball Receipt*","Getafe","Jorge Gonzalez Diaz",NA,"Getafe",72.6,51.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duel","Barcelona","Rafael Márquez Álvarez",0,"Getafe",48.8,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Getafe","Jorge Gonzalez Diaz",0.979816,"Getafe",72.2,52.3,NA,9.2,0,NA,NA,81.4,52.3,"Jaime Asensio De La Fuente",NA,NA,NA
"Ball Receipt*","Getafe","Jaime Asensio De La Fuente",NA,"Getafe",81.4,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Getafe","Jaime Asensio De La Fuente",2.160384,"Getafe",81.4,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4,60.1
"Pressure","Barcelona","Xavier Hernández Creus",1.102328,"Getafe",38.5,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miscontrol","Getafe","Jaime Asensio De La Fuente",0,"Getafe",81.4,60.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Juliano Haus Belletti",0,"Barcelona",42.5,7.09999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Juliano Haus Belletti",0.788027,"Barcelona",42.5,7.09999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,7.09999999999999
"Pass","Barcelona","Juliano Haus Belletti",0.71165,"Barcelona",42.5,7.09999999999999,NA,13.884164,-1.2331018,NA,NA,47.1,20.2,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",47.1,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",2.036351,"Barcelona",47.1,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9,20.2
"Pass","Barcelona","Anderson Luís de Souza",0.692589,"Barcelona",46.9,20.2,NA,11.594827,0.2617135,NA,NA,58.1,17.2,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",58.1,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",3.056586,"Barcelona",58.1,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1,19.3
"Pressure","Getafe","Diego Rivas Gutiérrez",1.1342,"Barcelona",51.6,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Committed","Getafe","Diego Rivas Gutiérrez",0,"Barcelona",45.9,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Barcelona","Ronaldo de Assis Moreira",0,"Barcelona",75.1,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",2.432881,"Barcelona",83.3,18.7,NA,51.573734,-0.75385857,NA,NA,120.9,54,NA,"Out",NA,NA
"Pass","Getafe","Francisco Javier Sánchez Broto",1.1839,"Getafe",6,44,NA,58.85754,0.0935825,NA,NA,64.6,38.5,"Jorge Gonzalez Diaz",NA,NA,NA
"Ball Receipt*","Getafe","Jorge Gonzalez Diaz",NA,"Getafe",64.6,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miscontrol","Getafe","Jorge Gonzalez Diaz",0,"Getafe",64.6,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Rafael Márquez Álvarez",0,"Barcelona",38.5,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",1.503822,"Barcelona",38.5,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6,34.2
"Pass","Barcelona","Rafael Márquez Álvarez",1.389322,"Barcelona",40.6,34.2,NA,23.880117,-0.88624537,NA,NA,55.7,52.7,"Andrés Iniesta Luján",NA,NA,NA
"Pressure","Getafe","Mario Gutiérrez Cotelo",1.071928,"Barcelona",64,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",55.7,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",0.120278,"Barcelona",55.7,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8,51.7
"Pass","Barcelona","Andrés Iniesta Luján",1.81982,"Barcelona",56.8,51.7,NA,17.930141,-2.8180785,NA,NA,39.8,57.4,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",39.8,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",0.36208,"Barcelona",39.8,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,57.4
"Pass","Barcelona","Oleguer Presas Renom",1.588567,"Barcelona",39.8,57.4,NA,22,-0.6435011,NA,NA,57.4,70.6,"Giovanni van Bronckhorst",NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",57.4,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",1.257533,"Barcelona",57.4,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7,74
"Pressure","Getafe","Mario Gutiérrez Cotelo",1.188721,"Barcelona",54.7,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Giovanni van Bronckhorst",1.060027,"Barcelona",66.7,74,NA,11.567627,2.5344079,NA,NA,57.2,67.4,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",57.2,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",0.005903001,"Barcelona",57.2,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,67.4
"Pass","Barcelona","Andrés Iniesta Luján",2.138739,"Barcelona",57.2,67.4,NA,14.1,3.1415927,NA,NA,43.1,67.4,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",43.1,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",1.174631,"Barcelona",43.1,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1,67.4
"Pass","Barcelona","Oleguer Presas Renom",1.581724,"Barcelona",43.1,67.4,NA,26.832815,1.7506498,NA,NA,38.3,41,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",38.3,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",2.192898,"Barcelona",38.3,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6,31.3
"Pass","Barcelona","Rafael Márquez Álvarez",1.575289,"Barcelona",36.6,31.3,NA,28.504911,1.2790035,NA,NA,44.8,4,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",44.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Juliano Haus Belletti",1.96116,"Barcelona",44.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1,3.59999999999999
"Pass","Barcelona","Juliano Haus Belletti",1.092969,"Barcelona",50.1,3.59999999999999,NA,17.118996,-2.1312532,NA,NA,41,18.1,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",41,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",1.223167,"Barcelona",41,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,18.1
"Pass","Barcelona","Rafael Márquez Álvarez",1.341092,"Barcelona",40.2,18.1,NA,32.947533,-1.3722103,NA,NA,46.7,50.4,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",46.7,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Andrés Iniesta Luján",2.13193,"Barcelona",46.7,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.7,50.4
"Pass","Barcelona","Andrés Iniesta Luján",1.16083,"Barcelona",46.7,50.4,NA,12.001667,1.5874615,NA,NA,46.5,38.4,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",46.5,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",1.482575,"Barcelona",46.5,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5,38.4
"Pass","Barcelona","Rafael Márquez Álvarez",1.011993,"Barcelona",46.5,38.4,NA,16.992058,1.2844127,NA,NA,51.3,22.1,"Xavier Hernández Creus",NA,NA,NA
"Ball Receipt*","Barcelona","Xavier Hernández Creus",NA,"Barcelona",51.3,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Xavier Hernández Creus",2.975973,"Barcelona",51.3,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.2,21.4
"Pass","Barcelona","Xavier Hernández Creus",3.2726,"Barcelona",57.2,21.4,NA,66.569664,-0.7301353,NA,TRUE,106.8,65.8,"Ronaldo de Assis Moreira","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",109.1,75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Getafe","José Manuel Yanguas Calleja",0,"Barcelona",14.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Giovanni van Bronckhorst",0,"Barcelona",94.2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",0.589419,"Barcelona",94.2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8,61.6
"Pass","Barcelona","Giovanni van Bronckhorst",1.064194,"Barcelona",93.8,61.6,NA,16.70479,-0.95124274,NA,NA,103.5,75.2,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",103.5,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",2.304341,"Barcelona",103.5,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.4,67.7
"Pass","Barcelona","Ronaldo de Assis Moreira",1.6475,"Barcelona",106.4,67.7,NA,29.890467,1.2998495,TRUE,NA,114.4,38.9,"Maximiliano Gastón López",NA,NA,NA
"Ball Receipt*","Barcelona","Maximiliano Gastón López",NA,"Barcelona",114.4,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shot","Barcelona","Maximiliano Gastón López",0.671461,"Barcelona",110.1,39.8,0.11164745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Getafe","Francisco Javier Sánchez Broto",0,"Getafe",0.7,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Getafe","Francisco Javier Sánchez Broto",0.495911,"Getafe",4.9,41.2,NA,42.042004,-0.67585534,NA,NA,37.7,67.5,"Mariano Andrés Pernía",NA,NA,NA
"Ball Receipt*","Getafe","Mariano Andrés Pernía",NA,"Getafe",37.7,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Getafe","Mariano Andrés Pernía",1.255003,"Getafe",44.4,71.4,NA,15.868523,1.3548615,NA,NA,47.8,55.9,"Gabriel Fernández Arenas",NA,NA,NA
"Ball Receipt*","Getafe","Gabriel Fernández Arenas",NA,"Getafe",47.8,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Getafe","Gabriel Fernández Arenas",0.865391,"Getafe",47.8,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2,51.3
"Pass","Getafe","Gabriel Fernández Arenas",1.021541,"Getafe",48.2,51.3,NA,7.7077885,-0.77622414,NA,NA,53.7,56.7,"Ángel Manuel Vivar Dorado","Incomplete",NA,NA
"Ball Receipt*","Getafe","Ángel Manuel Vivar Dorado",NA,"Getafe",58.1,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Interception","Barcelona","Andrés Iniesta Luján",0,"Getafe",67.3,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Anderson Luís de Souza",0,"Getafe",67.9,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",1.831372,"Getafe",67.9,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2,23.5
"Pass","Barcelona","Anderson Luís de Souza",1.19409,"Getafe",74.2,23.5,NA,18.5,-1.5707964,NA,NA,74.2,42,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Getafe",74.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",1.26141,"Getafe",74.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2,45.4
"Pressure","Getafe","Mario Gutiérrez Cotelo",0.608343,"Getafe",46.8,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miscontrol","Barcelona","Ronaldo de Assis Moreira",0,"Getafe",74.2,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Getafe","Mario Gutiérrez Cotelo",2.731283,"Getafe",46.8,30.7,NA,22.709469,-1.912043,NA,NA,39.2,52.1,"Gabriel Fernández Arenas",NA,NA,NA
"Ball Receipt*","Getafe","Gabriel Fernández Arenas",NA,"Getafe",39.2,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Getafe","Gabriel Fernández Arenas",0.1355,"Getafe",39.2,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,52.1
"Pass","Getafe","Gabriel Fernández Arenas",0.8662,"Getafe",39.2,52.1,NA,14.035668,-2.569399,NA,NA,27.4,59.7,"Mariano Andrés Pernía",NA,NA,NA
"Ball Receipt*","Getafe","Mariano Andrés Pernía",NA,"Getafe",27.4,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
